"TS","SQL_ID","BUFFER_GETS","DISK_READS","EXECUTIONS","PARSE_CALLS"
2013-08-30 17:00:00,"1zs83zmz44520",17907998,69318,195037,188216
2013-08-30 17:00:00,"72g46f0rypu1v",41493766,57223,16879,5979
2013-08-30 17:00:00,"7gpq48pasy99h",15218408,4,425,163
2013-08-30 17:00:00,"8ahn83nwdmgnk",480021,29573,744,702
2013-08-30 17:00:00,"93n4fsz4m9vfp",21470149,1076,865253,17294
2013-08-30 17:00:00,"9y7u0xn6swrnj",20981163,11,862535,16393
2013-08-30 17:00:00,"b1um5awusr3bk",18493827,962,352590,37165
2013-08-30 17:00:00,"btyy6mn9fgmm5",65247141,0,11467,11467
2013-08-30 17:00:00,"c9f4g1t9cz5bv",91330264,875942,2996862,25211
2013-08-30 17:00:00,"cjrrg729xjxs0",16958366,9675,777538,32
2013-08-30 17:00:00,"ddqma9ku89b00",49599196,10907,67566,6500
2013-08-30 17:00:00,"g5wp6qf3uu12p",14561399,1,7783,115
2013-08-30 17:00:00,"gf9x09u2f9xwn",16989173,34923,702180,31
2013-08-30 17:00:00,"kts18nwzj82hk",9159,1094,119,115
2013-08-30 17:00:00,"r15qdw8rj30dz",17842542,3,704248,447322
2013-08-30 17:00:00,"rn7hbx3xgbv0z",26698460,120153,386680,144962
2013-08-30 17:00:00,"sfsg35rcc3zhf",56840410,31663,2582743,25882
2013-08-30 17:00:00,"tff6bbwan4jqq",21480705,3,640,633
2013-08-30 17:00:00,"wmrpbrd8mm88a",19410487,0,586,333
2013-08-30 18:00:00,"0g949bwd9dd6s",30525126,0,1266831,1030412
2013-08-30 18:00:00,"1zs83zmz44520",17206255,66038,186828,180176
2013-08-30 18:00:00,"72g46f0rypu1v",37597919,47526,15228,5525
2013-08-30 18:00:00,"7gpq48pasy99h",14737808,1,411,164
2013-08-30 18:00:00,"8ahn83nwdmgnk",199148,379,747,693
2013-08-30 18:00:00,"93n4fsz4m9vfp",19542395,943,785080,14310
2013-08-30 18:00:00,"9y7u0xn6swrnj",19989959,12,822185,13264
2013-08-30 18:00:00,"b1um5awusr3bk",20197290,439,361298,32442
2013-08-30 18:00:00,"btyy6mn9fgmm5",66009467,0,11606,11606
2013-08-30 18:00:00,"c9f4g1t9cz5bv",95628616,913434,3149729,20812
2013-08-30 18:00:00,"cjrrg729xjxs0",16795467,8887,769749,36
2013-08-30 18:00:00,"ddqma9ku89b00",43809764,7967,65232,5853
2013-08-30 18:00:00,"g5wp6qf3uu12p",13901529,1,7788,30
2013-08-30 18:00:00,"gf9x09u2f9xwn",16752316,36241,692370,36
2013-08-30 18:00:00,"r15qdw8rj30dz",17331163,0,686817,441726
2013-08-30 18:00:00,"rn7hbx3xgbv0z",25169978,117599,364467,134691
2013-08-30 18:00:00,"sfsg35rcc3zhf",58820946,30650,2702147,21075
2013-08-30 18:00:00,"tff6bbwan4jqq",20186704,0,632,625
2013-08-30 18:00:00,"wmrpbrd8mm88a",18310097,0,579,353
2013-08-30 19:00:00,"0g949bwd9dd6s",30851958,0,1280420,1021561
2013-08-30 19:00:00,"1zs83zmz44520",16441148,62923,179381,173510
2013-08-30 19:00:00,"72g46f0rypu1v",33703677,46454,13594,5065
2013-08-30 19:00:00,"7gpq48pasy99h",15219038,1,421,184
2013-08-30 19:00:00,"8ahn83nwdmgnk",11116256,1025536,750,690
2013-08-30 19:00:00,"93n4fsz4m9vfp",19357476,738,780103,13604
2013-08-30 19:00:00,"9y7u0xn6swrnj",19015004,5,782191,12931
2013-08-30 19:00:00,"b1um5awusr3bk",18207756,488,303975,30577
2013-08-30 19:00:00,"btyy6mn9fgmm5",61600492,0,10829,10829
2013-08-30 19:00:00,"c9f4g1t9cz5bv",88106114,830753,2929736,21847
2013-08-30 19:00:00,"cjrrg729xjxs0",16554962,7506,758278,25
2013-08-30 19:00:00,"ddqma9ku89b00",38149244,9411,63882,5867
2013-08-30 19:00:00,"g5wp6qf3uu12p",13415479,0,7711,119
2013-08-30 19:00:00,"gf9x09u2f9xwn",16508783,25374,682348,25
2013-08-30 19:00:00,"r15qdw8rj30dz",17360389,3,689013,421576
2013-08-30 19:00:00,"rn7hbx3xgbv0z",24510354,116077,356017,130087
2013-08-30 19:00:00,"sfsg35rcc3zhf",56765551,27078,2558533,22208
2013-08-30 19:00:00,"tff6bbwan4jqq",20403372,0,652,644
2013-08-30 19:00:00,"wmrpbrd8mm88a",18014294,0,582,347
2013-08-30 20:00:00,"0g949bwd9dd6s",30078654,0,1248301,1013356
2013-08-30 20:00:00,"1zs83zmz44520",15636849,59796,169319,163271
2013-08-30 20:00:00,"72g46f0rypu1v",37733556,77030,15244,5130
2013-08-30 20:00:00,"7gpq48pasy99h",15828968,7,415,180
2013-08-30 20:00:00,"8ahn83nwdmgnk",14637746,1342874,756,705
2013-08-30 20:00:00,"93n4fsz4m9vfp",17773544,690,717987,8768
2013-08-30 20:00:00,"9y7u0xn6swrnj",17816403,3,732508,8253
2013-08-30 20:00:00,"b1um5awusr3bk",14771467,481,243612,21635
2013-08-30 20:00:00,"btyy6mn9fgmm5",68057484,0,11962,11962
2013-08-30 20:00:00,"c9f4g1t9cz5bv",63177734,606088,2154964,14611
2013-08-30 20:00:00,"cjrrg729xjxs0",16661214,9342,763102,1
2013-08-30 20:00:00,"ddqma9ku89b00",43495845,14856,65704,5532
2013-08-30 20:00:00,"g5wp6qf3uu12p",13273212,0,7704,60
2013-08-30 20:00:00,"gf9x09u2f9xwn",16512782,44098,682563,0
2013-08-30 20:00:00,"r15qdw8rj30dz",16880196,4,672845,426444
2013-08-30 20:00:00,"rn7hbx3xgbv0z",23000354,111624,334012,117832
2013-08-30 20:00:00,"sfsg35rcc3zhf",41091434,23789,1884158,14733
2013-08-30 20:00:00,"tff6bbwan4jqq",19347231,1,625,613
2013-08-30 20:00:00,"wmrpbrd8mm88a",17726555,1,581,355
2013-08-30 21:00:00,"0g949bwd9dd6s",26992735,0,1120314,896060
2013-08-30 21:00:00,"1zs83zmz44520",13882177,54033,151618,146734
2013-08-30 21:00:00,"72g46f0rypu1v",42550958,57947,17300,4989
2013-08-30 21:00:00,"7gpq48pasy99h",16517620,9,427,186
2013-08-30 21:00:00,"8ahn83nwdmgnk",13920300,1380637,753,694
2013-08-30 21:00:00,"93n4fsz4m9vfp",16017156,619,645372,8965
2013-08-30 21:00:00,"9y7u0xn6swrnj",15992715,12,657383,8318
2013-08-30 21:00:00,"b1um5awusr3bk",16059475,459,248790,21670
2013-08-30 21:00:00,"btyy6mn9fgmm5",56104918,0,9863,9863
2013-08-30 21:00:00,"c9f4g1t9cz5bv",77093923,720549,2608652,13899
2013-08-30 21:00:00,"cjrrg729xjxs0",16445316,9528,752765,11
2013-08-30 21:00:00,"ddqma9ku89b00",50024730,12643,67313,4908
2013-08-30 21:00:00,"g5wp6qf3uu12p",12900069,1,7775,96
2013-08-30 21:00:00,"gf9x09u2f9xwn",16273058,44479,672628,12
2013-08-30 21:00:00,"kts18nwzj82hk",16466,1125,117,114
2013-08-30 21:00:00,"r15qdw8rj30dz",16109429,5,641239,406510
2013-08-30 21:00:00,"rn7hbx3xgbv0z",20721783,101533,301506,104366
2013-08-30 21:00:00,"sfsg35rcc3zhf",49079545,6683,2332262,14050
2013-08-30 21:00:00,"tff6bbwan4jqq",19025313,2,641,621
2013-08-30 21:00:00,"wmrpbrd8mm88a",17084816,0,582,346
2013-08-30 22:00:00,"0g949bwd9dd6s",28732000,0,1192339,955292
2013-08-30 22:00:00,"1zs83zmz44520",15764883,61311,171703,166569
2013-08-30 22:00:00,"72g46f0rypu1v",42374066,64019,17288,5223
2013-08-30 22:00:00,"7gpq48pasy99h",17198271,6,408,161
2013-08-30 22:00:00,"8ahn83nwdmgnk",13682699,1309151,742,688
2013-08-30 22:00:00,"93n4fsz4m9vfp",17885530,792,734384,10195
2013-08-30 22:00:00,"9y7u0xn6swrnj",18630949,10,766692,9472
2013-08-30 22:00:00,"b1um5awusr3bk",13895243,497,299371,24330
2013-08-30 22:00:00,"btyy6mn9fgmm5",61936144,153,10891,10891
2013-08-30 22:00:00,"c9f4g1t9cz5bv",77716009,735666,2625740,15620
2013-08-30 22:00:00,"cjrrg729xjxs0",16362109,8996,748321,6
2013-08-30 22:00:00,"ddqma9ku89b00",53717976,21310,69171,5298
2013-08-30 22:00:00,"g5wp6qf3uu12p",12413882,1,7794,73
2013-08-30 22:00:00,"gf9x09u2f9xwn",16135571,43675,666848,6
2013-08-30 22:00:00,"r15qdw8rj30dz",17258848,3,685055,435933
2013-08-30 22:00:00,"rn7hbx3xgbv0z",22949973,109993,333777,122062
2013-08-30 22:00:00,"sfsg35rcc3zhf",49880733,10259,2317003,15742
2013-08-30 22:00:00,"tff6bbwan4jqq",17995592,0,633,622
2013-08-30 22:00:00,"wmrpbrd8mm88a",16920710,2,601,354
2013-08-30 23:00:00,"0g949bwd9dd6s",27344659,0,1134696,907825
2013-08-30 23:00:00,"1zs83zmz44520",15148218,59780,165828,161104
2013-08-30 23:00:00,"72g46f0rypu1v",39772529,66362,16234,4907
2013-08-30 23:00:00,"7gpq48pasy99h",15118191,4,408,174
2013-08-30 23:00:00,"8ahn83nwdmgnk",11492850,1084247,745,677
2013-08-30 23:00:00,"93n4fsz4m9vfp",17697548,741,716697,13691
2013-08-30 23:00:00,"9y7u0xn6swrnj",18627260,12,766809,12575
2013-08-30 23:00:00,"b1um5awusr3bk",16412309,308,390651,30259
2013-08-30 23:00:00,"btyy6mn9fgmm5",55302769,0,9721,9721
2013-08-30 23:00:00,"c9f4g1t9cz5bv",100931744,1000438,3318075,18832
2013-08-30 23:00:00,"cjrrg729xjxs0",15996411,8246,730698,15
2013-08-30 23:00:00,"ddqma9ku89b00",50119689,12906,66879,4831
2013-08-30 23:00:00,"g5wp6qf3uu12p",12245554,1,7788,96
2013-08-30 23:00:00,"gf9x09u2f9xwn",15912415,44105,657586,15
2013-08-30 23:00:00,"r15qdw8rj30dz",15948351,2,631398,394820
2013-08-30 23:00:00,"rn7hbx3xgbv0z",22047464,107568,319996,123553
2013-08-30 23:00:00,"sfsg35rcc3zhf",62269633,24698,2718641,19077
2013-08-30 23:00:00,"tff6bbwan4jqq",18229439,0,652,645
2013-08-30 23:00:00,"wmrpbrd8mm88a",16203138,0,586,333
2013-08-31 00:00:00,"0g949bwd9dd6s",23548968,0,977122,785312
2013-08-31 00:00:00,"1zs83zmz44520",12909423,50194,140962,136953
2013-08-31 00:00:00,"72g46f0rypu1v",36519045,68134,14866,4520
2013-08-31 00:00:00,"7gpq48pasy99h",15126586,7,427,185
2013-08-31 00:00:00,"8ahn83nwdmgnk",10456632,974559,759,682
2013-08-31 00:00:00,"93n4fsz4m9vfp",15578641,583,624934,9379
2013-08-31 00:00:00,"9y7u0xn6swrnj",16036584,1,659661,8599
2013-08-31 00:00:00,"b1um5awusr3bk",13888789,113,335431,21508
2013-08-31 00:00:00,"btyy6mn9fgmm5",46914788,0,8248,8248
2013-08-31 00:00:00,"c9f4g1t9cz5bv",83709252,825182,2786942,13227
2013-08-31 00:00:00,"cjrrg729xjxs0",15560625,9188,710657,5
2013-08-31 00:00:00,"ddqma9ku89b00",45896353,19826,64118,4448
2013-08-31 00:00:00,"g5wp6qf3uu12p",11714566,0,7638,72
2013-08-31 00:00:00,"gf9x09u2f9xwn",15497873,44067,640472,5
2013-08-31 00:00:00,"r15qdw8rj30dz",13266724,3,526334,325790
2013-08-31 00:00:00,"rn7hbx3xgbv0z",18866690,91803,275489,101162
2013-08-31 00:00:00,"sfsg35rcc3zhf",52053834,19687,2295490,13393
2013-08-31 00:00:00,"tff6bbwan4jqq",17458548,0,635,618
2013-08-31 00:00:00,"wmrpbrd8mm88a",15075839,0,555,315
2013-08-31 01:00:00,"0g949bwd9dd6s",21850403,0,906601,713843
2013-08-31 01:00:00,"1zs83zmz44520",11868516,46909,128395,124830
2013-08-31 01:00:00,"72g46f0rypu1v",39518047,69166,16033,4109
2013-08-31 01:00:00,"7gpq48pasy99h",15484208,0,421,170
2013-08-31 01:00:00,"8ahn83nwdmgnk",13112888,1241610,764,656
2013-08-31 01:00:00,"93n4fsz4m9vfp",13683944,656,555308,7608
2013-08-31 01:00:00,"9y7u0xn6swrnj",14283166,9,587097,7200
2013-08-31 01:00:00,"b1um5awusr3bk",13978167,220,275177,17526
2013-08-31 01:00:00,"btyy6mn9fgmm5",44795186,0,7870,7870
2013-08-31 01:00:00,"c9f4g1t9cz5bv",80192730,783222,2682904,11599
2013-08-31 01:00:00,"cjrrg729xjxs0",15978024,8491,729756,31
2013-08-31 01:00:00,"ddqma9ku89b00",46687969,11867,65104,3872
2013-08-31 01:00:00,"g5wp6qf3uu12p",11309081,1,7787,84
2013-08-31 01:00:00,"gf9x09u2f9xwn",15809922,42366,653365,31
2013-08-31 01:00:00,"r15qdw8rj30dz",12770028,2,508700,308287
2013-08-31 01:00:00,"rn7hbx3xgbv0z",17220438,83959,251027,93177
2013-08-31 01:00:00,"sfsg35rcc3zhf",49202884,9625,2294021,11705
2013-08-31 01:00:00,"tff6bbwan4jqq",16590082,1,638,619
2013-08-31 01:00:00,"wmrpbrd8mm88a",14719926,0,573,306
2013-08-31 02:00:00,"0g949bwd9dd6s",22076804,0,915950,737706
2013-08-31 02:00:00,"1zs83zmz44520",11652753,45356,125711,122149
2013-08-31 02:00:00,"72g46f0rypu1v",42529218,50980,17292,3918
2013-08-31 02:00:00,"7gpq48pasy99h",17275151,0,420,156
2013-08-31 02:00:00,"8ahn83nwdmgnk",12818589,1214709,747,592
2013-08-31 02:00:00,"93n4fsz4m9vfp",13244670,740,543416,6606
2013-08-31 02:00:00,"9y7u0xn6swrnj",13851552,2,569362,6186
2013-08-31 02:00:00,"b1um5awusr3bk",13464971,126,296418,16269
2013-08-31 02:00:00,"btyy6mn9fgmm5",41552456,0,7305,7305
2013-08-31 02:00:00,"c9f4g1t9cz5bv",70546918,670795,2388627,9778
2013-08-31 02:00:00,"cjrrg729xjxs0",15901192,7082,726230,0
2013-08-31 02:00:00,"ddqma9ku89b00",50097407,8025,64871,3663
2013-08-31 02:00:00,"g5wp6qf3uu12p",10832662,0,7776,91
2013-08-31 02:00:00,"gf9x09u2f9xwn",15739755,35740,650454,0
2013-08-31 02:00:00,"kts18nwzj82hk",1196969,53051,170,162
2013-08-31 02:00:00,"r15qdw8rj30dz",13046475,5,518970,334266
2013-08-31 02:00:00,"rn7hbx3xgbv0z",16744478,80046,244450,91873
2013-08-31 02:00:00,"sfsg35rcc3zhf",45581983,9783,2110990,9837
2013-08-31 02:00:00,"tff6bbwan4jqq",16284636,0,655,636
2013-08-31 02:00:00,"wmrpbrd8mm88a",14456926,2,588,327
2013-08-31 03:00:00,"0g949bwd9dd6s",19053885,0,790587,623044
2013-08-31 03:00:00,"1zs83zmz44520",11229144,45288,121500,117894
2013-08-31 03:00:00,"72g46f0rypu1v",35919222,58688,14524,4151
2013-08-31 03:00:00,"7gpq48pasy99h",16300173,3,405,168
2013-08-31 03:00:00,"8ahn83nwdmgnk",27975146,2180134,725,628
2013-08-31 03:00:00,"93n4fsz4m9vfp",12723877,659,518183,6459
2013-08-31 03:00:00,"9y7u0xn6swrnj",13362252,9,548831,5802
2013-08-31 03:00:00,"b1um5awusr3bk",13533215,260,262043,15696
2013-08-31 03:00:00,"btyy6mn9fgmm5",56486081,0,9929,9929
2013-08-31 03:00:00,"c9f4g1t9cz5bv",78123022,742988,2631446,8626
2013-08-31 03:00:00,"cjrrg729xjxs0",15968004,9277,729614,48
2013-08-31 03:00:00,"ddqma9ku89b00",40551742,5029,63023,4130
2013-08-31 03:00:00,"g5wp6qf3uu12p",10385755,0,7780,73
2013-08-31 03:00:00,"gf9x09u2f9xwn",15612758,33180,645181,48
2013-08-31 03:00:00,"kts18nwzj82hk",571001,21633,75,72
2013-08-31 03:00:00,"r15qdw8rj30dz",11572019,5,460458,284867
2013-08-31 03:00:00,"rn7hbx3xgbv0z",16291580,82653,238145,89952
2013-08-31 03:00:00,"sfsg35rcc3zhf",52582396,21569,2297414,8656
2013-08-31 03:00:00,"tff6bbwan4jqq",15089949,0,635,619
2013-08-31 03:00:00,"wmrpbrd8mm88a",13625307,0,579,313
2013-08-31 04:00:00,"0g949bwd9dd6s",17121960,0,710085,558871
2013-08-31 04:00:00,"1zs83zmz44520",11985506,47839,130161,126602
2013-08-31 04:00:00,"72g46f0rypu1v",34449812,62080,13927,4265
2013-08-31 04:00:00,"7gpq48pasy99h",15591137,0,409,178
2013-08-31 04:00:00,"8ahn83nwdmgnk",35897847,2149387,700,640
2013-08-31 04:00:00,"93n4fsz4m9vfp",13838570,704,564599,5830
2013-08-31 04:00:00,"9y7u0xn6swrnj",13725958,12,562986,5470
2013-08-31 04:00:00,"b1um5awusr3bk",11507912,55,231669,15395
2013-08-31 04:00:00,"btyy6mn9fgmm5",44010104,0,7732,7732
2013-08-31 04:00:00,"c9f4g1t9cz5bv",62563346,593965,2128613,9154
2013-08-31 04:00:00,"cjrrg729xjxs0",15861233,11241,724420,0
2013-08-31 04:00:00,"ddqma9ku89b00",39208048,13504,61982,4335
2013-08-31 04:00:00,"g5wp6qf3uu12p",10014034,0,7779,105
2013-08-31 04:00:00,"gf9x09u2f9xwn",15606914,31387,644978,0
2013-08-31 04:00:00,"kts18nwzj82hk",5566,899,23,23
2013-08-31 04:00:00,"r15qdw8rj30dz",10495901,3,418987,261508
2013-08-31 04:00:00,"rn7hbx3xgbv0z",17468763,89272,255572,91098
2013-08-31 04:00:00,"sfsg35rcc3zhf",41244103,9001,1886799,9202
2013-08-31 04:00:00,"tff6bbwan4jqq",14764189,0,642,623
2013-08-31 04:00:00,"wmrpbrd8mm88a",12947985,0,571,306
2013-08-31 05:00:00,"0g949bwd9dd6s",17908155,0,742713,596068
2013-08-31 05:00:00,"1zs83zmz44520",11870159,45713,127421,123724
2013-08-31 05:00:00,"72g46f0rypu1v",33921759,61391,13690,4300
2013-08-31 05:00:00,"7gpq48pasy99h",15173934,7,426,169
2013-08-31 05:00:00,"8ahn83nwdmgnk",31571759,1992335,701,632
2013-08-31 05:00:00,"93n4fsz4m9vfp",13324976,577,535445,5419
2013-08-31 05:00:00,"9y7u0xn6swrnj",13266446,7,544354,5089
2013-08-31 05:00:00,"b1um5awusr3bk",9850738,42,221279,14331
2013-08-31 05:00:00,"btyy6mn9fgmm5",44647272,0,7849,7849
2013-08-31 05:00:00,"c9f4g1t9cz5bv",62764824,596212,2130211,8228
2013-08-31 05:00:00,"cjrrg729xjxs0",15809404,9789,721801,25
2013-08-31 05:00:00,"ddqma9ku89b00",38717146,14785,62015,4226
2013-08-31 05:00:00,"g5wp6qf3uu12p",9661087,0,7784,82
2013-08-31 05:00:00,"gf9x09u2f9xwn",15671083,25277,647598,25
2013-08-31 05:00:00,"kts18nwzj82hk",3860,2052,40,39
2013-08-31 05:00:00,"r15qdw8rj30dz",10751778,1,429708,275851
2013-08-31 05:00:00,"rn7hbx3xgbv0z",17129889,84753,249349,91576
2013-08-31 05:00:00,"sfsg35rcc3zhf",40339077,5721,1885580,8252
2013-08-31 05:00:00,"tff6bbwan4jqq",14380726,0,650,634
2013-08-31 05:00:00,"wmrpbrd8mm88a",12723492,0,583,319
2013-08-31 06:00:00,"0g949bwd9dd6s",18662905,0,773981,616772
2013-08-31 06:00:00,"1zs83zmz44520",13793332,53715,150484,146713
2013-08-31 06:00:00,"72g46f0rypu1v",30557979,65758,12309,4348
2013-08-31 06:00:00,"7gpq48pasy99h",15200546,9,424,174
2013-08-31 06:00:00,"8ahn83nwdmgnk",46437305,3266400,706,649
2013-08-31 06:00:00,"93n4fsz4m9vfp",16291377,626,656032,9324
2013-08-31 06:00:00,"9y7u0xn6swrnj",15720908,12,645144,8683
2013-08-31 06:00:00,"b1um5awusr3bk",12538064,48,290253,22503
2013-08-31 06:00:00,"btyy6mn9fgmm5",49596702,0,8718,8718
2013-08-31 06:00:00,"c9f4g1t9cz5bv",80556319,786467,2651756,14012
2013-08-31 06:00:00,"cjrrg729xjxs0",15977789,9822,729706,21
2013-08-31 06:00:00,"ddqma9ku89b00",32736650,17489,59252,5039
2013-08-31 06:00:00,"g5wp6qf3uu12p",9647451,0,7780,85
2013-08-31 06:00:00,"gf9x09u2f9xwn",15701656,23753,648853,21
2013-08-31 06:00:00,"r15qdw8rj30dz",10831184,1,432313,269046
2013-08-31 06:00:00,"rn7hbx3xgbv0z",20194372,103129,294326,109739
2013-08-31 06:00:00,"sfsg35rcc3zhf",50050276,10363,2290837,14157
2013-08-31 06:00:00,"tff6bbwan4jqq",14191503,0,642,631
2013-08-31 06:00:00,"wmrpbrd8mm88a",12609680,0,579,324
2013-08-31 07:00:00,"0g949bwd9dd6s",20415297,0,847297,700220
2013-08-31 07:00:00,"1zs83zmz44520",12680431,48962,137109,133156
2013-08-31 07:00:00,"72g46f0rypu1v",30021157,97052,12099,4256
2013-08-31 07:00:00,"7gpq48pasy99h",15559535,0,423,175
2013-08-31 07:00:00,"8ahn83nwdmgnk",26917796,1714442,725,643
2013-08-31 07:00:00,"93n4fsz4m9vfp",13878786,448,559229,14665
2013-08-31 07:00:00,"9y7u0xn6swrnj",14377382,13,590289,13913
2013-08-31 07:00:00,"b1um5awusr3bk",14174170,96,286122,25510
2013-08-31 07:00:00,"btyy6mn9fgmm5",50774348,0,8926,8926
2013-08-31 07:00:00,"c9f4g1t9cz5bv",92374611,836102,2981696,21159
2013-08-31 07:00:00,"cjrrg729xjxs0",16199010,13210,740190,0
2013-08-31 07:00:00,"ddqma9ku89b00",30857943,17807,59693,5032
2013-08-31 07:00:00,"g5wp6qf3uu12p",9967802,0,7783,74
2013-08-31 07:00:00,"gf9x09u2f9xwn",15965956,37587,659827,0
2013-08-31 07:00:00,"kts18nwzj82hk",41950,3895,103,92
2013-08-31 07:00:00,"r15qdw8rj30dz",10910796,4,437980,284802
2013-08-31 07:00:00,"rn7hbx3xgbv0z",19004164,99519,266646,102681
2013-08-31 07:00:00,"sfsg35rcc3zhf",61138855,20716,2693205,21892
2013-08-31 07:00:00,"tff6bbwan4jqq",14474026,0,633,621
2013-08-31 07:00:00,"wmrpbrd8mm88a",12517218,0,555,310
2013-08-31 08:00:00,"0g949bwd9dd6s",18402441,0,763068,623189
2013-08-31 08:00:00,"1zs83zmz44520",14949765,56799,161450,156616
2013-08-31 08:00:00,"72g46f0rypu1v",31346958,83375,12657,4579
2013-08-31 08:00:00,"7gpq48pasy99h",15445102,1,423,182
2013-08-31 08:00:00,"8ahn83nwdmgnk",20510727,2000018,707,642
2013-08-31 08:00:00,"93n4fsz4m9vfp",16599717,457,672807,10915
2013-08-31 08:00:00,"9y7u0xn6swrnj",16729869,12,686503,10588
2013-08-31 08:00:00,"b1um5awusr3bk",12909670,254,238432,23271
2013-08-31 08:00:00,"btyy6mn9fgmm5",56190253,0,9877,9877
2013-08-31 08:00:00,"c9f4g1t9cz5bv",67144173,664051,2236636,19531
2013-08-31 08:00:00,"cjrrg729xjxs0",16375134,13783,748211,3
2013-08-31 08:00:00,"ddqma9ku89b00",33319547,17601,61678,5500
2013-08-31 08:00:00,"g5wp6qf3uu12p",9848562,0,7781,85
2013-08-31 08:00:00,"gf9x09u2f9xwn",16133703,46971,666694,3
2013-08-31 08:00:00,"kts18nwzj82hk",85585,9205,203,192
2013-08-31 08:00:00,"r15qdw8rj30dz",10330524,1,414267,267367
2013-08-31 08:00:00,"rn7hbx3xgbv0z",21863431,112204,315018,115414
2013-08-31 08:00:00,"sfsg35rcc3zhf",44129518,8010,2033832,19770
2013-08-31 08:00:00,"tff6bbwan4jqq",14642524,0,649,615
2013-08-31 08:00:00,"wmrpbrd8mm88a",12425217,1,560,336
2013-08-31 09:00:00,"0g949bwd9dd6s",18415728,0,763514,608673
2013-08-31 09:00:00,"1zs83zmz44520",16697535,62371,181906,176833
2013-08-31 09:00:00,"72g46f0rypu1v",35237665,71769,14260,5124
2013-08-31 09:00:00,"7gpq48pasy99h",16301507,2,422,164
2013-08-31 09:00:00,"8ahn83nwdmgnk",20191032,1948332,725,662
2013-08-31 09:00:00,"93n4fsz4m9vfp",20003801,438,812437,11625
2013-08-31 09:00:00,"9y7u0xn6swrnj",18650979,6,765437,11424
2013-08-31 09:00:00,"b1um5awusr3bk",12165646,86,246112,26672
2013-08-31 09:00:00,"btyy6mn9fgmm5",61358124,0,10788,10788
2013-08-31 09:00:00,"c9f4g1t9cz5bv",67877883,671963,2240335,21787
2013-08-31 09:00:00,"cjrrg729xjxs0",14264671,8493,651414,29
2013-08-31 09:00:00,"ddqma9ku89b00",39935435,15634,63015,6037
2013-08-31 09:00:00,"g5wp6qf3uu12p",9358862,0,7775,88
2013-08-31 09:00:00,"gf9x09u2f9xwn",16192074,47116,669032,38
2013-08-31 09:00:00,"kts18nwzj82hk",248732,61162,232,222
2013-08-31 09:00:00,"r15qdw8rj30dz",10817509,4,433515,271973
2013-08-31 09:00:00,"rn7hbx3xgbv0z",25082114,126594,363015,129085
2013-08-31 09:00:00,"sfsg35rcc3zhf",43238243,4205,2042390,21997
2013-08-31 09:00:00,"tff6bbwan4jqq",13874374,0,650,633
2013-08-31 09:00:00,"wmrpbrd8mm88a",12111222,0,575,344
2013-08-31 10:00:00,"0g949bwd9dd6s",19604846,0,813091,655586
2013-08-31 10:00:00,"1zs83zmz44520",15781720,59987,170111,164541
2013-08-31 10:00:00,"72g46f0rypu1v",35109254,80226,14217,5422
2013-08-31 10:00:00,"7gpq48pasy99h",15490391,0,413,182
2013-08-31 10:00:00,"8ahn83nwdmgnk",21330474,1989315,726,662
2013-08-31 10:00:00,"93n4fsz4m9vfp",16835480,370,684317,12811
2013-08-31 10:00:00,"9y7u0xn6swrnj",17419093,12,714612,12102
2013-08-31 10:00:00,"b1um5awusr3bk",14805119,6,286673,26827
2013-08-31 10:00:00,"btyy6mn9fgmm5",65366610,0,11489,11489
2013-08-31 10:00:00,"c9f4g1t9cz5bv",73385664,729236,2379717,20907
2013-08-31 10:00:00,"cjrrg729xjxs0",16493143,13128,753750,7
2013-08-31 10:00:00,"ddqma9ku89b00",39509856,17739,62722,6187
2013-08-31 10:00:00,"g5wp6qf3uu12p",9527781,0,7790,106
2013-08-31 10:00:00,"gf9x09u2f9xwn",16213314,48101,669937,7
2013-08-31 10:00:00,"kts18nwzj82hk",2362955,43361,559,523
2013-08-31 10:00:00,"r15qdw8rj30dz",10834064,1,435065,270096
2013-08-31 10:00:00,"rn7hbx3xgbv0z",22941617,114113,328145,123717
2013-08-31 10:00:00,"sfsg35rcc3zhf",47279328,9071,2188421,21167
2013-08-31 10:00:00,"tff6bbwan4jqq",13915152,0,638,624
2013-08-31 10:00:00,"wmrpbrd8mm88a",12089820,1,565,336
2013-08-31 11:00:00,"0g949bwd9dd6s",18402754,0,762616,623977
2013-08-31 11:00:00,"1zs83zmz44520",17363740,66115,187386,182741
2013-08-31 11:00:00,"72g46f0rypu1v",33503206,75395,13546,5244
2013-08-31 11:00:00,"7gpq48pasy99h",14826530,0,414,174
2013-08-31 11:00:00,"8ahn83nwdmgnk",21184672,2015503,715,668
2013-08-31 11:00:00,"93n4fsz4m9vfp",14954385,336,599856,10035
2013-08-31 11:00:00,"9y7u0xn6swrnj",14373446,17,589547,9761
2013-08-31 11:00:00,"b1um5awusr3bk",13828781,187,249601,29846
2013-08-31 11:00:00,"btyy6mn9fgmm5",66310984,0,11657,11657
2013-08-31 11:00:00,"c9f4g1t9cz5bv",71282424,688903,2356179,26873
2013-08-31 11:00:00,"cjrrg729xjxs0",16477273,11154,752583,0
2013-08-31 11:00:00,"ddqma9ku89b00",37599760,16499,63494,6665
2013-08-31 11:00:00,"g5wp6qf3uu12p",9222600,0,7778,87
