"TS","WAIT_CLASS","EVENT","READ_OR_WRITE","BLOCKING_SESSION","MACHINE","MODULE","IN_STAGE","SQL_ID","N"
"2013-09-01 06:29:00","Concurrency","library cache: mutex X","READ","5715:40999","app12-host","Module1","SOFT PARSE","",173
"2013-09-01 06:29:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",84
"2013-09-01 06:29:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 06:28:00","Concurrency","library cache: mutex X","READ","5715:40999","app1-host","Module1","SOFT PARSE","",1788
"2013-09-01 06:28:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",243
"2013-09-01 06:28:00","Concurrency","library cache: mutex X","WRITE","","app1-host","Module2","SQL EXEC","a0gn03j9awns5",1
"2013-09-01 06:27:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",257
"2013-09-01 06:27:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 06:27:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 06:26:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:26:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 06:25:00","Concurrency","library cache: mutex X","READ","5715:40999","app12-host","Module1","SOFT PARSE","",178
"2013-09-01 06:25:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",84
"2013-09-01 06:25:00","Concurrency","library cache: mutex X","READ","","app1-host","EMPTY","NONE","",18
"2013-09-01 06:24:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",218
"2013-09-01 06:24:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 06:24:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 06:23:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",236
"2013-09-01 06:22:00","Concurrency","library cache: mutex X","READ","5715:40999","app1-host","Module1","SOFT PARSE","jpqp06u68cwbt",5
"2013-09-01 06:21:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",230
"2013-09-01 06:20:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:20:00","Concurrency","library cache: mutex X","READ","","app1-host","EMPTY","NONE","",18
"2013-09-01 06:18:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","EMPTY","NONE","",6
"2013-09-01 06:17:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",84
"2013-09-01 06:17:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:16:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 06:16:00","Concurrency","library cache: mutex X","READ","1163:43115","app12-host","Module1","SOFT PARSE","",32
"2013-09-01 06:15:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:12:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",172
"2013-09-01 06:12:00","Concurrency","library cache: mutex X","READ","1163:43115","app12-host","Module1","SOFT PARSE","",161
"2013-09-01 06:10:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",229
"2013-09-01 06:10:00","Concurrency","library cache: mutex X","READ","1163:43115","app12-host","Module1","SOFT PARSE","",193
"2013-09-01 06:10:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 06:10:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:08:00","Concurrency","library cache: mutex X","READ","1163:43115","app12-host","Module1","SOFT PARSE","",155
"2013-09-01 06:07:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 06:07:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","MMON_SLAVE","NONE","",6
"2013-09-01 06:06:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","MMON_SLAVE","NONE","",6
"2013-09-01 06:03:00","Concurrency","library cache: mutex X","READ","1163:43115","app1-host","Module1","SOFT PARSE","",1762
"2013-09-01 06:03:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 06:03:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","MMON_SLAVE","NONE","",6
"2013-09-01 06:01:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 06:01:00","Concurrency","library cache: mutex X","READ","1163:43115","app1-host","Module1","SOFT PARSE","jpqp06u68cwbt",1
"2013-09-01 06:01:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",42
"2013-09-01 06:01:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","EMPTY","NONE","",6
"2013-09-01 06:00:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",19
"2013-09-01 06:00:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","MMON_SLAVE","NONE","",5
"2013-09-01 05:59:00","Concurrency","library cache: mutex X","READ","8075:7325","app12-host","Module1","SOFT PARSE","",135
"2013-09-01 05:59:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",1
"2013-09-01 05:58:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",233
"2013-09-01 05:58:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",6
"2013-09-01 05:57:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 05:57:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 05:57:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",5
"2013-09-01 05:57:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","EMPTY","NONE","",6
"2013-09-01 05:56:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",247
"2013-09-01 05:56:00","Concurrency","library cache: mutex X","READ","8075:7325","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",1
"2013-09-01 05:55:00","Concurrency","library cache: mutex X","READ","8075:7325","app1-host","Module1","SOFT PARSE","",1677
"2013-09-01 05:54:00","Concurrency","library cache: mutex X","READ","8075:7325","app12-host","Module1","SOFT PARSE","",134
"2013-09-01 05:54:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 05:52:00","Concurrency","library cache: mutex X","READ","8075:7325","app1-host","Module1","SOFT PARSE","jpqp06u68cwbt",2
"2013-09-01 05:51:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",213
"2013-09-01 05:51:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 05:51:00","Concurrency","library cache: mutex X","READ","8075:7325","app1-host","Module1","SOFT PARSE","jpqp06u68cwbt",1
"2013-09-01 05:51:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","EMPTY","NONE","",6
"2013-09-01 05:50:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",7
"2013-09-01 05:50:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 05:48:00","Concurrency","library cache: mutex X","READ","5819:17159","db-server","MMON_SLAVE","NONE","",6
"2013-09-01 05:47:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 05:46:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",474
"2013-09-01 05:46:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 05:45:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",1051
"2013-09-01 05:44:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 05:44:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 05:41:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 05:39:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 05:39:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 05:38:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",1257
"2013-09-01 05:38:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","jpqp06u68cwbt",3
"2013-09-01 05:37:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","",1365
"2013-09-01 05:37:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 05:37:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 05:36:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",84
"2013-09-01 05:36:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",116
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",84
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","1a18fvzdc8b4j",12
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","hrq46vk39s57g",6
"2013-09-01 05:35:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","CURSOR CLOSE","",6
"2013-09-01 05:34:00","Concurrency","library cache: mutex X","READ","5819:17159","app12-host","Module1","SOFT PARSE","",104
"2013-09-01 05:31:00","Concurrency","library cache: mutex X","READ","5819:17159","app1-host","Module1","SOFT PARSE","7kqka5vushrtt",6
"2013-09-01 04:50:00","Concurrency","library cache: mutex X","WRITE","","app1-host","Module1","NONE","",1
"2013-09-01 04:50:00","Concurrency","library cache: mutex X","READ","","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 04:42:00","Concurrency","library cache: mutex X","READ","","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",2
"2013-09-01 04:42:00","Concurrency","library cache: mutex X","WRITE","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 03:40:00","Concurrency","library cache: mutex X","READ","","app12-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 08:00:00","Concurrency","cursor: pin S wait on X","READ","1941:61","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",2
"2013-09-01 05:00:00","Configuration","undo segment extension","WRITE","","app1-host","Module1","SQL EXEC","yh3z0uqndjara",1
"2013-09-01 04:25:00","Administrative","Backup: MML create a backup piece","READ","","db-server","backup","NONE","",1
"2013-09-01 06:39:00","Application","SQL*Net break/reset to client","READ","","app1-host","Module1","NONE","",1
"2013-09-01 06:24:00","Application","SQL*Net break/reset to client","READ","","app1-host","Module1","NONE","",1
"2013-09-01 08:47:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","xnu709y6swrnj",1
"2013-09-01 08:38:00","ON CPU","ON CPU","WRITE","","app1-host","Module2","SQL EXEC","5r8b1jfdwxf2y",1
"2013-09-01 08:33:00","ON CPU","ON CPU","WRITE","","app7-host","Module6","SQL EXEC","fzwm1xcz4j8wm",1
"2013-09-01 08:34:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","nbz73514qjzhw",1
"2013-09-01 08:23:00","ON CPU","ON CPU","READ","","app4-host","Module1","SQL EXEC","",1
"2013-09-01 08:18:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","",1
"2013-09-01 08:19:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","",3
"2013-09-01 07:58:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","xnu709y6swrnj",1
"2013-09-01 07:55:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 07:49:00","ON CPU","ON CPU","WRITE","","app1-host","Module2","NONE","4uau7mh3guumx",1
"2013-09-01 07:40:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","1zfbb6z5uvngc",1
"2013-09-01 07:40:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 07:13:00","ON CPU","ON CPU","WRITE","","app4-host","Module6","SQL EXEC","gruk4d0rv4575",1
"2013-09-01 07:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 07:00:00","ON CPU","ON CPU","READ","","app4-host","Module2","SQL EXEC","",1
"2013-09-01 06:57:00","ON CPU","ON CPU","READ","","app3-host","Module6","NONE","rfpb4aqfzxcrm",1
"2013-09-01 06:51:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vxrkgsg1q2mn8",1
"2013-09-01 06:51:00","ON CPU","ON CPU","READ","","app1-host","Monitoring","SQL EXEC","q1p30z8tgtkc8",1
"2013-09-01 06:48:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","y8dt08nxq3xfd",1
"2013-09-01 06:45:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 06:44:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","uqw72v2rsafj9",1
"2013-09-01 06:41:00","ON CPU","ON CPU","WRITE","","app1-host","Module2","SQL EXEC","4uau7mh3guumx",1
"2013-09-01 06:36:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 06:30:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","dm3v0q270n2jg",1
"2013-09-01 06:21:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","5q1n0y9vg4nm7",1
"2013-09-01 06:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","zf2s8y87suht8",1
"2013-09-01 06:16:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","1x4q6z0n6b1pk",1
"2013-09-01 06:10:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","bw4990gd9dd6s",2
"2013-09-01 05:56:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","4wkf37t3zjg8u",1
"2013-09-01 05:53:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","0r6u4g8y77qdb",1
"2013-09-01 05:50:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 06:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","a4cq1npp11kcs",1
"2013-09-01 06:00:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 05:47:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","bw4990gd9dd6s",2
"2013-09-01 05:43:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","t4m8fzjtrk9vf",1
"2013-09-01 05:32:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","daa9fstm17p6s",1
"2013-09-01 05:30:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 05:23:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","3abyfpuhp86ms",1
"2013-09-01 05:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 05:14:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","nw1s8ktzj82hk",1
"2013-09-01 05:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","tadvab6d4sqcu",1
"2013-09-01 05:02:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","rdprbwm8mm88a",1
"2013-09-01 04:43:00","ON CPU","ON CPU","WRITE","","app1-host","Module2","SQL EXEC","4uau7mh3guumx",1
"2013-09-01 04:35:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","rdprbwm8mm88a",1
"2013-09-01 04:35:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","1x4q6z0n6b1pk",1
"2013-09-01 04:30:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","nw1s8ktzj82hk",1
"2013-09-01 04:25:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","7dzdduddwu577",1
"2013-09-01 04:21:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 04:11:00","ON CPU","ON CPU","READ","","app4-host","Module1","SQL EXEC","72rrgcj9xjxs0",1
"2013-09-01 04:03:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 03:54:00","ON CPU","ON CPU","READ","","app4-host","Module1","SQL EXEC","fsnj5w5w71ct8",1
"2013-09-01 03:55:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","nfn40rzkkn2rw",1
"2013-09-01 03:50:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","s4z8ds6sr0fsa",1
"2013-09-01 03:51:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","1x4q6z0n6b1pk",1
"2013-09-01 03:45:00","ON CPU","ON CPU","READ","","app4-host","Monitoring","SQL EXEC","u1uj90px9y4jq",1
"2013-09-01 03:46:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","",1
"2013-09-01 03:47:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","d5hk81zdurukc",1
